Freq_f1_t1_el1,Freq_f1_t2_el1,Freq_f1_t3_el1,Freq_f1_t1_el2,Freq_f1_t2_el2,Freq_f1_t3_el2,Freq_f2_t1_el2,Freq_f2_t2_el2,Freq_f2_t3_el2,Freq_f2_t1_el3,Freq_f2_t2_el3,Freq_f2_t3_el3,Freq_f3_t1_el2,Freq_f3_t2_el2,Freq_f3_t3_el2,Freq_f3_t1_el3,Freq_f3_t2_el3,Freq_f3_t3_el3,V,ID,congruency
135.2969033,129.7078255,-1.236727399,32.57004251,9.347023257,-12.14875085,-64.48777926,-56.07267905,-35.74585641,-77.86714284,-60.55046286,4.515258998,-8.114178837,-24.5143315,4.614110646,-45.26176669,-11.17943306,12.70853575,3.3333333333334845e-103,4,nan
31.08330056,56.12085527,-17.11921796,-23.56762404,-11.55756317,-20.60887643,-80.83677679,-65.84361934,-74.64242834,-83.45687638,-61.80190266,-77.27136904,21.08116625,10.39309286,9.64505703,-38.4982936,8.479069257,-28.82364558,9.900999999990337e-55,4,congr
1.02936934,19.08267184,85.04790173,121.2586252,14.05565155,63.43696682,18.87786506,-23.83429775,138.509372,-23.55859663,-57.03903108,128.0643647,116.6569506,61.68040839,73.76180415,2.036981757,10.7121328,57.24666026,9.900999999990346e-57,4,congr
-50.89291416,2.396764849,-36.50450887,-38.69954655,51.23877318,19.03322172,-76.94277589,-65.10270925,-43.34659022,-73.12420186,-73.82924956,-42.76296435,-4.652275308,14.80462629,-2.290408635,-27.81503647,-10.55837604,-4.248449969,3.3333333333334876e-105,4,nan
-7.466442929,-27.87934079,144.410948,31.4444238,-19.82886924,33.08650166,-13.57794024,-41.70289517,9.856081571,-33.78160853,-44.89117464,-18.42510603,-7.127888786,-13.28745637,23.21976828,8.166821636,-15.78577354,-0.21222584,9.901000000000162e-59,4,incongr
-54.32292107,13.8530274,1.520845625,-30.90088267,0.880376049,41.21756023,-25.30283718,23.55275099,169.1238127,-53.58077844,30.20631392,177.1813663,-2.997742508,0.176513734,8.580525651,-27.1379194,12.18785913,64.38907368,3.3333333333334905e-107,4,nan
-24.92216765,45.58490641,69.79669407,-16.79070781,25.14951543,36.91719852,36.78833699,11.67190092,142.3044395,59.18354077,38.12726879,204.5032011,28.54457397,89.11907818,19.53294029,7.630610147,-4.352167356,55.96648398,9.900999999990354e-59,4,congr
-47.98815594,3.570079454,-37.15229115,15.62805872,37.39357255,-12.39132642,56.82598735,28.16626413,-37.07272061,17.03899876,-27.78732927,-53.24652862,3.62987366,30.62709939,3.73076903,-11.25171846,6.653612576,-21.87956759,9.90100000000017e-61,4,incongr
6.039990568,49.83541437,56.40299725,-5.186137545,48.61536168,178.1242701,-69.11225735,11.95921549,273.7465605,-80.54932376,7.232896244,403.5730532,-46.82142382,56.71981572,102.7941533,-59.36461717,0.894499265,50.82029806,9.90100000000018e-63,4,incongr
-29.19521609,32.23449104,1.173386869,4.977711184,49.03643729,29.452022,4.360820869,111.7478397,170.3370458,6.433472482,89.51975602,212.3441822,55.66618582,25.67199964,40.75279671,-13.01475289,20.84661231,39.51761275,3.3333333333334936e-109,4,nan
8.564721305,-46.55671186,-6.353029122,77.03712485,-16.87497987,28.79824727,71.19743882,33.76923319,116.4352854,51.09730155,3.07496511,175.9674764,34.34911618,13.78514377,43.20765622,1.719032148,-3.804329175,47.76130497,3.333333333333496e-111,4,nan
27.61398998,158.7193469,474.1416391,-25.47107109,44.34739642,154.2021971,-6.445162958,-6.419953106,-25.31786175,-29.70473467,-40.96433147,-53.99315555,17.88791669,22.75779844,49.31088953,-40.55635173,-21.46673469,-36.71982261,9.900999999990364e-61,4,congr
-16.34450971,-25.33088955,-54.42987141,-15.74075352,-34.20578156,-51.57990844,-63.70968338,-72.64228922,-45.75987626,-66.6094569,-70.83736436,-46.40033443,-36.00038674,-1.112916815,48.59630111,-46.88936045,-26.26289223,-21.60655181,9.901000000000188e-65,4,incongr
34.98998869,22.46472818,30.65421759,68.63575508,-36.93038638,-16.14985545,48.44527938,-74.36011005,-13.51182841,53.93747819,-77.65279123,-22.93152805,14.2597515,-24.92881906,33.34058388,4.954765515,-40.29059089,-27.07053877,9.900999999990372e-63,4,congr
-2.041557431,35.91499218,-0.437639888,-24.88653998,41.33291433,-8.365259812,-62.05452954,5.153711341,20.08827278,-50.84675475,-3.833736569,13.91883498,-1.449684837,19.50764964,4.823666226,11.67493339,16.32680815,35.50588835,3.333333333333499e-113,4,nan
-5.319556016,-6.453027536,54.08020855,-15.47798179,-9.926862415,10.9585744,-21.25154535,-22.75039427,-18.21448104,-53.4123395,-49.43513074,-16.31611778,45.4522291,19.45165323,-1.478791149,-16.9059548,13.37570061,9.34613562,9.90099999999038e-65,4,congr
-6.451163937,71.88883285,23.97116565,10.68049168,3.775053423,-7.798133849,18.39231213,-49.80162254,-38.60236737,42.30111325,-46.82923866,-9.750947966,-6.808726735,-19.95833128,-33.14706483,6.456351383,-20.57265367,-22.39894942,9.901000000000197e-67,4,incongr
134.8085182,45.42140023,7.529705713,8.896133597,23.93607423,30.03057591,-59.95415422,-25.8841671,105.2487186,-57.65934582,-40.19037817,120.8214584,-10.20876877,13.3438842,37.86414385,-48.45248477,-27.04149937,10.61168295,9.900999999990389e-67,4,congr
-25.46808008,-39.89689346,-25.55499613,25.43549078,-9.551554562,24.93451937,-2.800321391,23.01024142,187.1938986,-46.44220795,37.61148735,200.6357723,26.02799467,42.16580424,32.09221506,-16.21916452,51.47389376,80.17177142,9.901000000000206e-69,4,incongr
126.0886765,-40.41131152,-48.83501248,-38.18560741,-37.61282698,-49.47411227,-56.82724215,-48.55117993,-27.22507465,-87.02990766,-81.85015207,-69.39876838,7.85109017,-10.74819775,23.34379398,-49.67032793,-40.34648331,-30.73817831,3.333333333333502e-115,4,nan
-30.73573746,-20.60176336,-31.12279651,-33.13407078,-18.79940184,-38.86327718,-69.99426501,-66.28870319,-60.55903965,-81.25093938,-83.45976841,-62.96819349,-9.589892314,-8.452561986,1.176197171,-51.05041969,-26.41082811,-10.43955182,9.900999999990397e-69,4,congr
52.87361071,-33.42534885,19.81576172,-13.74200355,45.41703006,38.99760587,-27.10031059,133.5335102,150.0280588,-60.0626492,118.4267775,204.7835135,7.415308655,16.07811654,47.21415298,-22.54118383,1.104050379,28.85927496,9.900999999990406e-71,4,congr
-34.64365538,-56.68165033,-50.7089253,49.46292615,-2.711579487,-44.52786827,2.871262472,-10.63286248,-37.18973151,-18.32444285,-73.23187403,-78.12117804,72.5435976,19.43711683,3.507889,0.649648163,-7.483085418,-32.96425214,9.901000000000216e-71,4,incongr
-31.9286769,-11.66232063,25.92983343,-43.03864803,46.4434014,53.88577246,-81.89763399,9.143000531,16.31709971,-90.62738232,5.03345818,40.15589213,-3.233553847,33.34897449,12.34072259,-51.03960984,5.601193661,32.30553732,3.333333333333505e-117,4,nan
6.427866938,22.33423314,-4.3683075,-29.75687839,72.93438488,42.02345993,-47.95093489,146.606461,96.58466063,-69.27252953,143.9517987,156.2341979,-22.91369866,19.0090175,42.02385149,-47.7219428,38.99202671,67.86818142,3.333333333333508e-119,4,nan
15.35439979,-6.457442774,-17.65240979,12.40846527,-20.07426037,26.83821836,-14.13081553,-34.08813232,95.9569514,-62.13140508,-49.5121168,144.1166726,-29.7299415,-16.06486402,-0.384853791,-42.21640228,-13.55041664,56.21522041,9.901000000000225e-73,4,incongr
-51.05304468,-76.60341957,-79.06055162,-46.99887429,-72.72611539,-58.14948468,-88.82629466,-83.11258548,-78.59352227,-92.25080401,-90.9638457,-89.01944869,-4.059273831,54.10405219,8.121066711,-42.21043536,-38.93441652,-41.63741326,9.901000000000234e-75,4,nan
-6.87913553,-2.526427772,-25.38877777,-32.41150974,-20.73353345,-41.76337555,-66.54506872,-75.90560255,-60.74836232,-85.71210843,-86.19553535,-80.1751691,-44.90843625,-48.27307159,-50.27198873,-56.87450503,-31.14832596,-46.02156199,9.900999999990415e-73,4,nan
-27.41089635,8.483385381,68.21906864,-61.45828054,7.155740296,102.3992735,-76.28612823,-5.659020628,77.70440995,-82.84817086,12.76136297,154.7594122,-38.82375355,25.43755839,53.73931293,-56.26949569,27.03200059,49.53824788,3.333333333333511e-121,4,nan
19.08753616,-19.67593087,72.32330305,14.00705312,-14.91948171,18.21780222,-22.92978854,-53.57435571,-44.80096111,-35.58794685,-63.45773719,-72.6245781,-23.22515518,-10.07750107,-25.4350489,-27.42494819,-24.264907,-46.72962842,0.99,4,nan
-51.6910986,-80.22427256,-74.73322608,-46.16580783,-78.01190076,-69.54960586,-55.16881778,-82.18052688,-79.00515978,-76.65652905,-91.58017667,-87.44752527,-25.15949324,-38.4839713,-33.93783301,-61.63498976,-72.68851851,-64.05103723,0.99,4,nan
-50.16295768,-16.92304437,-31.28124899,-50.70957813,57.00378338,45.94039077,-87.71156848,63.08004375,40.1568244,-90.53993576,97.58092305,72.67793022,-26.58681442,21.18735725,23.94580954,-56.56562272,23.70490926,31.17376452,3.333333333333514e-123,4,nan
57.62737979,74.97052513,-14.47967367,52.25946958,42.35584171,-47.08109756,-8.283711884,-38.61238252,-48.04826465,1.300040515,-63.79847605,-62.04956745,10.83781496,-5.301555668,-21.48829359,-3.150373636,-31.52279379,-39.95708714,3.333333333333517e-125,4,nan
-60.44323361,-46.15621045,-8.470108769,-56.99133022,-36.90292903,25.74928987,-75.25660596,1.60648575,105.3836689,-83.21523568,6.84387989,216.8906236,-22.37611518,-19.17360134,-3.669038107,-29.31877546,-10.58755514,64.16019612,0.00990000000000001,4,nan
365.5199987,-50.73592817,-71.16118995,364.1696455,-39.70812405,-53.22721503,-5.796183586,-35.18814457,-26.91926581,-17.12524942,-37.12801297,-27.7574276,31.44399527,1.295999007,2.092266604,-12.58365629,-27.71208283,-41.75839258,0.00990000000000001,4,nan
-48.53603195,21.39035679,-9.826690916,-30.52063859,-39.98775483,-44.67151129,23.97454268,-5.357673565,-30.43006322,13.44469604,-42.85205678,-50.43581175,6.041134315,1.669929106,-30.73600468,-40.76808441,-48.16388792,-47.16323559,9.900000000000018e-05,4,nan
-67.94154078,-4.33988077,24.90532292,-47.40434977,87.4423309,70.84644627,-20.91537691,78.15958999,49.23212212,-36.04997799,78.42067017,35.69299142,-25.2312665,-2.40425225,3.650620667,-29.53618729,4.633057742,19.98661962,0.990099,4,nan
118.3040133,2.483978157,-21.73654705,72.37740618,-19.22399592,-51.66767942,75.35465032,-56.92723771,-38.57100709,51.44633467,-77.74619963,-59.72196834,19.40611533,-3.127493216,19.65797206,25.60658835,-27.5552765,-19.77765177,3.33333333333352e-127,4,nan
-25.33544139,-26.03023724,-57.74820271,-4.537740914,-50.49524407,-40.16524482,-62.72824079,-66.1683235,-53.27619416,-75.90324538,-81.59357269,-83.44897281,9.259876668,-25.11668618,-11.4114529,-43.33615072,-54.3164056,-49.00577192,9.900000000000028e-07,4,nan
-73.83969748,-68.33396859,-67.40889302,-41.74391085,-52.82117281,-45.2342541,-53.84725819,-3.034330432,-6.933979178,-54.4266894,-5.443163777,46.80177645,18.52799583,18.19733545,-23.3637198,-32.98094876,16.10040036,-12.49233367,0.99990099,4,nan
-28.14591457,87.83882637,-36.81994091,-30.28683015,11.76764174,2.416672648,-55.96291516,-43.3970556,-30.82838758,-85.47623471,-72.26948909,-47.84650643,-2.140093767,23.46787527,3.113736386,-56.65163726,-30.66160063,-17.17664044,0.9900000099,4,nan
-6.360463047,-31.4151249,-42.4038446,-39.17886211,-22.5529089,-40.16149544,-62.52848631,-43.25021512,-43.10428203,-77.18558408,-47.57746384,-36.9371547,-22.89589145,-21.30441011,-20.96703132,-48.40787637,-36.1473318,-40.65384449,3.333333333333523e-129,4,nan
-32.49881964,-4.026551048,35.38036495,-45.43390739,68.08802815,51.01579808,-81.32004082,51.48179767,60.44058355,-89.53391558,31.89279784,48.51852083,-14.81103004,77.75729695,73.58553481,-56.70436938,28.835942,60.39187093,3.333333333333526e-131,4,nan
-19.86256027,-14.91887842,-7.740284139,-2.870195308,-41.53513464,-42.60766848,-30.48333912,-29.08438491,12.36175599,-40.62902318,-34.43487797,0.461287543,7.373416127,-13.34157825,-36.31491308,-26.40542942,-30.76270121,-49.48235635,0.9999990099,4,nan
-78.53627261,-64.47688163,-70.29879688,-60.0569388,-57.61784591,-63.11741242,-56.23553601,-62.28222497,-57.57420941,-67.20327377,-59.3110068,-40.03209125,-15.27962248,-1.279441214,22.07760771,-61.71207204,-49.34032803,-24.24335027,0.999999990099,4,nan
17.81383196,148.2208871,79.71308853,-36.92526622,44.92902326,104.0464722,-78.34481355,-3.771907936,95.27679083,-85.0349636,-34.47575449,132.2677056,7.488580669,33.78118154,12.45696034,-33.72398977,-10.2939333,16.24537884,0.999900000099,4,nan
-52.91114679,-58.60906062,-62.08213328,-28.32367402,-44.08770829,-46.26790908,-27.16497596,-31.00512661,-42.56215357,-56.86215259,-59.21184129,-77.02445999,5.488336339,23.57295783,1.681489951,-47.40052969,-34.36537443,-40.06255291,0.99999999990099,4,nan
17.49982735,-6.937450189,-25.88569363,9.435753702,20.1922366,26.5683576,21.86321133,38.94945242,88.94237614,44.14273044,58.25821034,154.7122289,36.74291177,30.50782737,36.36852628,19.19146717,20.31310112,59.48744785,3.333333333333529e-133,4,nan
-12.98247794,27.16134196,-3.394080196,-4.325363745,7.556404976,-11.71049738,-74.43909348,-50.31359361,-41.1284689,-89.74780037,-53.43718964,-59.17190072,-17.53658105,21.70541073,17.71217966,-63.61191892,-27.47110426,-49.774921,3.333333333333532e-135,4,nan
163.2137585,147.9240813,-8.119373498,10.25721228,-7.121742787,-22.35260412,17.44133186,-34.51663796,-4.773535858,2.760531398,-54.30058752,-32.87752111,20.63831777,18.6082864,12.62581544,-15.49784592,-7.121819135,-18.18930292,0.00999900000099001,4,nan
19.15672528,-37.28893146,-26.09959691,-31.07020152,-59.53288214,-51.34080225,-81.58917349,-79.23210302,-67.24502652,-88.24045263,-85.34992393,-80.02744927,-50.28388465,-27.42468096,-37.53638202,-37.55498076,-22.88811924,-11.43747874,0.9900999900000099,4,nan
-1.357878349,-45.93160913,-31.08643491,-22.35353924,-50.26496633,-36.05446056,-56.36608759,-68.00086806,-76.30986122,-56.79968947,-73.88548369,-86.23222925,-20.1886403,-0.816690098,-12.28126133,-24.06218903,-11.4597253,-27.53503672,3.3333333333335354e-137,4,nan
-73.31969669,-23.81320405,-48.6525638,-51.15340787,-31.47600231,-26.64514607,-65.4940366,-41.94033741,-45.50017414,-79.6579976,-73.75502736,-61.74053991,-14.1482267,14.39720145,33.93142626,-13.04293324,-8.89945018,18.14350919,0.9999999999990099,4,nan
-27.35262076,47.65462054,76.6015563,83.51266532,42.31292541,-24.66818219,-27.13962284,-52.93249269,16.31136191,-15.0118893,-63.42046663,57.47423594,-32.24431034,-25.54057807,1.560992758,-15.42777586,-20.38987683,35.76499942,3.3333333333335383e-139,4,nan
-72.6984158,-57.71994834,-54.51162855,-46.94031514,-17.50641713,13.22428276,-28.19466896,61.46556797,120.1748656,-52.36259813,85.7176738,165.2204575,-26.02871583,-5.864871089,-2.582931237,-49.24532393,23.66941648,54.85616351,0.9999999999999901,4,nan
117.9069257,-28.99034151,-38.58081819,-32.69701418,-55.23491986,-22.96766298,-79.819009,-58.0982565,-63.24577561,-90.15535885,-85.13939756,-80.53335835,-23.51262805,20.44493233,10.31929667,-34.68949019,-10.22368977,-36.20850967,0.9999009999000001,4,nan
-35.09085611,-40.30429357,-5.862311651,-43.71409256,-44.6062911,-32.29045274,-71.08775279,-59.67430145,-28.98477215,-82.47898048,-72.43639762,9.647536131,-18.74544416,-12.70710841,-22.50076384,-32.69476784,-42.04929227,-7.178346139,0.999999009999,4,nan
-46.750796,-52.22324473,-46.25572293,-48.2188374,-38.30502713,-15.36750184,-74.28533383,-18.94010369,-2.749937146,-88.72887363,7.184712644,8.452066961,-3.344699536,0.344552522,-16.29197054,-45.70093696,4.922679026,-20.84074027,0.9999999999999999,4,nan
-41.88220885,-48.1150116,-38.66144288,-43.03843022,-46.89826121,-7.00749027,-1.26175701,-35.91847143,55.27387655,-11.33684414,-49.80514585,42.12603347,0.918024901,-6.956237618,17.86933303,-34.05864478,-29.92656534,49.28828929,0.99999999009999,4,nan
-9.419613705,-3.429194063,-19.38491073,-42.21412297,-41.53938931,7.643174962,-30.58874626,-44.45908218,-37.71005736,-45.66874141,-67.59064513,-28.1083677,-4.694637344,-29.240426,-12.69470425,-29.29972624,-17.46532904,9.949371133,3.3333333333335413e-141,4,nan
1.412489758,-33.27547618,-45.46211075,-7.288543522,-49.16548956,-43.57137333,-75.14778019,-72.75186871,-73.44770556,-76.75084965,-84.06257615,-82.30900055,-45.64198558,-40.11329027,-38.8816589,-12.02208439,-14.72532262,-31.54844493,3.3333333333335444e-143,4,nan
-67.16857294,-56.16413457,-66.17080597,-56.02485485,-60.16867107,-43.35062935,-81.13831995,-78.70780928,-47.13319741,-85.36816399,-69.82560565,-20.72333907,-40.20461887,-30.64739387,-12.06975474,-21.15705165,-17.40684677,-17.38691824,1.0,4,nan
-61.78875029,-41.12652037,-20.15301755,-24.84809791,-50.27113286,-43.59539734,-16.85615807,-71.61465598,-67.79117484,-13.97090871,-68.26337811,-70.2749479,-11.83035946,-38.72310789,-33.87912867,-12.25210004,-30.17403332,-21.58013835,0.9999999999009999,4,nan
171.2572066,140.0571666,-55.86302835,17.72369467,-27.46154076,-42.79329016,-21.56695072,-67.2528515,-84.42522676,-56.62758187,-80.24428634,-77.86043327,-3.776657959,-28.52941371,-19.47144783,-45.69152959,-20.9344984,24.32494747,3.333333333333547e-145,4,nan
-69.80447002,-72.58090704,-47.84072778,-66.3031359,-44.04121424,3.071897779,-78.12335131,-54.20645028,22.14481871,-79.52101753,-54.05067868,29.5603863,-36.85358793,-28.14387445,11.73374228,-54.41764298,-28.94676342,3.046718877,1.0,4,nan
-60.57431642,-60.43746857,-76.93638794,-2.938998915,-29.25813444,-49.09240268,33.58705683,-11.07811787,-33.64402611,71.07861165,-17.307703,-47.73538735,11.14158236,16.12398484,-25.02264337,25.49905642,-11.21391513,-29.09258665,1.0,4,nan
-22.84218597,38.59329769,71.3782741,-53.91900951,1.829184348,57.29852761,-0.459138749,-1.899242842,50.06775516,-43.12397593,-2.728245692,91.09693349,-1.149076874,-29.72091856,1.000413935,-26.77006562,-1.887124898,36.08792538,0.99999999999901,4,nan
-36.41748282,-25.80035961,-10.99661553,35.09637265,-34.30673366,17.48884419,49.56354783,-34.06327121,44.5355389,28.52777943,-50.36678368,17.4561342,68.8842622,-4.368178064,-13.52136191,26.45658699,-15.71271043,16.31104922,3.33333333333355e-147,4,nan
-0.70263362,-56.02266001,-56.30776237,-14.35791414,-54.10289355,-47.72682482,-6.018286856,-80.41788323,-86.98760431,-7.084269962,-84.90444709,-92.15108582,25.79674515,-20.87223714,-36.70708699,26.00040434,-44.01369891,-65.07269728,0.9999999999999901,4,nan
-71.9894528,-77.26511095,-49.85367951,-64.55165578,-66.26624273,-15.53755135,-65.4860886,-58.37464546,53.30729134,-66.56335003,-68.08544605,107.4786837,6.474308154,4.484569949,17.17822884,-44.01100174,-34.51855341,16.36980793,0.010000000000000009,4,nan
19.35039532,12.27809575,-20.76709316,3.546496008,-7.722783064,-38.3351351,-53.19381268,-62.1605714,-65.70039098,-75.99028753,-83.25093952,-67.27206704,26.10160077,-12.87542981,34.80916707,-46.07899746,-39.06422949,-11.43265198,3.333333333333553e-149,4,nan
17.7041323,-2.760837803,-6.543645514,-9.152450048,-28.39344228,-21.9755736,-42.5960063,-11.8782694,-39.30785961,-57.01442505,-37.05845875,-34.99750088,10.97647713,14.76492073,9.439625819,-19.48922179,-40.41270871,-39.0752986,0.9999999999999999,4,nan
142.5172528,299.6692216,13.43337594,-7.284326583,8.60287968,-18.73291318,-72.03425939,-53.2961161,-61.51715742,-83.22786554,-47.60205967,-57.39234227,-27.72544665,-21.15046659,-13.18020144,-55.53248312,-24.74362616,-26.98488073,3.333333333333556e-151,4,nan
-40.34009228,-15.06571973,-24.86169572,-27.12176258,-37.45085055,-29.97357328,-74.49445727,-2.726847332,29.21864407,-79.65899798,4.03464462,91.37414465,-25.15720753,-6.328241356,-0.360677329,-61.36632939,6.227970493,29.7643934,0.9901,4,nan
-65.39267252,-77.01043164,-67.7088068,-12.08832607,-54.70755599,-72.9988021,-57.10218825,-63.97586285,-79.43816772,-55.17488087,-82.23312804,-87.38629092,-8.99105317,-9.47624963,-36.03494088,-11.53942854,-5.58986765,-19.60873487,0.009901000000000009,4,nan
20.32306845,-38.36853204,-32.13827209,-23.3072529,-35.74057918,5.068167848,-56.74690647,-73.63339925,72.31126437,-81.01523081,-84.08055262,38.97024696,11.66826985,-31.62309647,16.33358447,17.90539835,7.564140849,48.71878897,0.010000000000000007,4,nan
-25.26763412,-19.65400094,73.30643622,-34.1581083,-16.8067149,43.69930701,-73.26628323,-40.9905166,43.42746426,-81.00719897,-57.06781021,-2.562880633,-11.04663119,7.436789777,32.41465308,-18.22516025,2.898740977,18.54511446,0.9901,4,nan
-9.725776881,-43.1203103,-32.24321482,2.879477405,-57.11565769,-3.106735487,-49.22387183,-58.38806075,57.24671138,-33.24693304,-66.81871743,51.59636455,-16.77240089,-12.50954108,-1.344457301,-20.40087045,-19.43769795,41.91385207,3.3333333333335586e-153,4,nan
-72.73326205,-16.34225912,16.4414986,-54.79636153,-23.38471981,-22.17488715,-68.02659403,-63.36137665,-68.77183939,-89.47875533,-76.28247878,-80.08991679,-21.40937197,-18.16918281,-25.8150391,-29.84938494,-13.66286251,-27.088448,0.99009901,4,nan
-17.37462245,-61.74272959,24.28780491,-33.84618692,-60.70850629,-38.43481991,-45.06037031,-69.92010677,-77.15266223,-46.22464077,-82.32378788,-85.68767261,-19.79800414,8.340202459,-15.10843896,20.30980666,-4.92669636,-19.22338233,3.3333333333335614e-155,4,nan
-14.16114252,-63.82873072,-75.23901686,-28.65170992,-51.36968324,-53.57719764,-76.26024862,-58.14958435,-43.27179865,-89.02486894,-61.89124739,-60.93357146,-50.20636178,-29.4743743,-22.25222858,-49.78353697,-28.28184369,-34.88242707,0.009900990100000008,4,nan
-24.33796672,11.91965579,-33.28396516,1.043035938,2.177727851,-27.03064892,7.96094419,46.72163402,-19.8631296,18.36042076,47.97116928,-10.259189,3.424732964,10.18419781,-21.76507597,37.67075499,29.78114552,-6.349555808,0.999901,4,nan
145.7566955,-39.37054112,-28.70606551,-33.03852755,62.95925568,25.40471234,-46.67485488,66.66891476,95.70184335,-77.09779803,51.59759508,132.9071473,-25.14627019,-2.061372572,-31.38638389,-33.0925803,52.21794574,50.87470183,0.99999901,4,nan
20.62057553,48.7106073,-37.93963547,-42.97230042,-26.88777267,-50.16358535,-60.45520307,-70.2655568,-61.95964851,-73.84871911,-72.21126415,-71.79306729,-30.246914,-23.386109,-12.79068928,-38.39422685,-29.36322886,-36.74682308,3.3333333333335646e-157,4,nan
321.281218,190.1382316,51.43929611,28.16192343,-13.33252973,16.40480087,-28.63265684,-53.18172451,-45.3775081,-46.05883568,-69.04687891,-57.74219451,13.04335791,18.54461864,20.53266821,-4.781212231,-30.19856413,-30.86000802,3.3333333333335674e-159,4,nan
-66.48684523,-29.70030522,-47.533769,-26.62438163,-8.537184494,-38.50551731,-26.53912176,19.35105457,-58.32970661,-20.4564688,98.89123853,-20.60610863,23.13330538,12.06948961,-32.22423177,-28.98704437,42.40757972,-8.695120921,0.990099009901,4,nan
10.97754665,-8.096090072,36.9775436,27.96020962,-34.14097894,8.075419743,44.89969483,-16.39269995,113.6793208,40.40808931,10.09561719,128.8324153,30.84030725,18.67329693,3.308717624,22.55384715,3.462371813,46.08867267,0.9999999901,4,nan
8.972562838,-24.4556832,-36.51294271,25.46710343,11.46861456,55.80913559,19.19908338,35.22070524,69.83335002,24.32084714,14.69495096,73.20853326,-2.582122405,-7.871714575,5.787272015,21.69568246,49.26053208,76.80120218,3.3333333333335703e-161,4,nan
-54.07575755,-49.69602079,-42.76041462,-20.20406131,-15.55614398,-4.9928534,-32.27220443,16.69678631,-11.36198451,-44.74704394,-8.381057173,-23.67390695,-33.26748315,-18.49308589,-27.22322796,-33.49874016,8.157088636,17.01609473,3.333333333333573e-163,4,nan
-26.90363137,-20.08736064,-72.17041364,-16.82570435,-42.31009633,-69.09830639,-66.67501233,-78.81623972,-70.08995678,-81.01691137,-88.26351361,-81.71788161,-32.0346566,-41.57357935,-21.36126341,-47.33874636,-46.43364847,-48.91890978,0.99990099009901,4,nan
-36.29040303,-56.26932684,-68.10802054,-19.12482698,-16.74433368,-53.41824006,-76.39343744,-7.869106737,-30.66474883,-84.52857171,-2.196568716,-27.21993704,-11.04952346,5.094979221,-5.814360076,-50.40001427,2.553984296,-23.54585487,0.9999990099009901,4,nan
29.37904783,165.4434273,59.26749882,24.02478168,13.19098692,-2.947131482,-1.530555817,-42.86296058,-55.15393255,-20.37571917,-69.96493314,-61.25688789,-6.020379733,-27.19759096,-22.01888533,-1.415050196,-10.60763835,-9.253434281,0.999999999901,4,nan
148.181274,-3.054012589,-64.47552538,40.87660327,-24.45454393,-24.64079449,44.76511893,-15.46601899,18.40814377,23.90562709,-39.11375053,4.039220879,-0.632188022,9.765057166,79.4170315,-1.232169128,-9.66333975,31.6605293,0.99999999999901,4,nan
-61.19488471,-16.93633979,44.05015642,-47.0224876,-22.95518756,0.47302586,-44.44860387,1.645790143,80.33747022,-52.82370245,-15.98622763,78.27738067,-49.99705227,-31.00680181,-19.45498086,-52.65808448,0.479514134,49.01664882,0.9999999900990099,4,nan
71.81106737,61.01066584,42.13994389,19.42210065,-20.10321184,81.77812045,-69.32343829,-76.5215695,37.89769677,-84.07479478,-78.50785833,22.69975769,-15.75911313,-31.26866019,-3.266363322,-42.42783529,-17.89834813,2.510693952,3.333333333333576e-165,4,nan
154.147509,3.605139613,-62.14877457,-0.844442642,-47.60906108,-44.07901343,-65.71917019,-65.05725819,-7.488068347,-58.52951894,-60.01023862,7.423957186,-46.96050358,-38.18445945,-6.997871284,-37.89702416,-40.98560165,-10.44644215,0.9999999999009901,4,nan
62.41143606,209.2492262,57.44521728,-23.67071617,-6.476618109,-20.50061725,-67.60283875,-59.87691089,-66.51075574,-75.35265997,-62.28686203,-68.87359211,-21.84901125,-10.07037223,-13.21921782,-43.50613997,-15.59859336,-26.08418582,3.333333333333579e-167,4,nan
16.43349236,56.27972094,-8.648606572,-13.38378054,34.50187724,30.18664984,-73.20740295,-7.399268651,-42.8313348,-85.38126063,-9.711417157,-34.56378219,-36.87668389,-26.03616266,-3.342956938,-56.99149365,-16.64984565,-39.75347277,0.009999999999990109,4,nan
-29.90511091,-46.51272325,-42.74115925,-15.12258119,-26.78458875,-37.63490995,-79.14852759,-73.98672476,-76.67831411,-90.01703876,-89.85792636,-76.34338352,-6.845260542,-36.68880677,-25.18319252,-42.85825665,-28.83587274,-0.501869357,0.9999999999990099,4,congr
3.023017439,-50.59552562,-55.29172589,7.252358864,-39.70766118,-39.92127516,-11.89876772,-71.12092757,-68.46158753,-43.94371522,-71.6711616,-62.03735286,-42.47079357,-31.08893536,-44.79482526,-17.70924062,-16.44672949,-28.1413389,0.9900999999999999,4,incongr
185.1829966,1.051090047,7.220731382,100.1309568,-26.57004764,-31.06310151,-25.96664194,-50.23908789,-52.18287513,-71.61752531,-81.55660011,-71.57706183,41.88555165,-8.164758074,-27.35175226,-17.26214605,-23.43451051,-20.30942439,3.333333333333582e-169,4,nan
-45.14036995,-47.70579636,-52.375586,-13.91125147,-10.88573868,13.36743746,-70.44545054,-32.24845093,25.29507111,-84.77062185,-31.07453253,95.77170076,-50.09020786,-7.762674468,1.549277627,-43.94046966,9.054253219,70.62124695,0.009901000000000007,4,incongr
